handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_0c70f177-8743-41d5-583f-52880257ec42,Product,JAVA BY  ROCKY PATEL,<p>RP JAVA LATTE BY DREW ESTATE ROBUSTO (5.5 X 50)</p><p>RP JAVA LATTE BY DREW ESTATE TORO</p><p>RP JAVA LATTE BY DREW ESTATE THE 58&nbsp;</p><p>&nbsp;</p><p>RP JAVA BY DREW ESTATE MINT TORO</p><p>RP JAVA BY DREW ESTATE MINT THE 58&nbsp;</p><p>RP JAVA BY DREW ESTATE ROBUSTO MADURO&nbsp;</p><p>RP JAVA BY DREW ESTATE TORO MADURO</p><p>&nbsp;</p><p>RP JAVA RED BY DREW ESTATE TORO&nbsp;</p>,8948f1_c03223c1f6394064be47b1bf895ad0dc~mv2.jpg;8948f1_852a9667dcd74a3cb32a278dbfbd1720~mv2.jpg;8948f1_72e6a350bed34ad49ad56f6db86a86cb~mv2.jpg;8948f1_b3cd72847b0f453b96f63d78c44effb1~mv2.jpg;8948f1_41cd0ca668ca43f9b17360db1f41a624~mv2.jpg;8948f1_ede1487c7e244ece892c75f5fdefe674~mv2.jpg;8948f1_02073c0e450342b5aeb34a1f159598e4~mv2.jpg;8948f1_5e506ef4ef0948d7a42d4b2e3775c340~mv2.jpg;8948f1_a5417a0b52e94b608ce13850336aedb0~mv2.jpg,Cigar;JAVA,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d52f7d16-3992-9695-ac22-a2ebb39f2a4e,Product,PERDOMO 20TH ANNIVERSARY MADURO GORDO G660,<p>PERDOMO 20TH ANNIVERSARY MADURO GORDO G660&nbsp;</p>,8948f1_2a2c85d4580241b1b55a0d3bc6319026~mv2.jpg,Cigar;OLIVA,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5d7db196-6a5f-c755-656f-ed5b43da78d1,Product,PERDOMO LOT 23,<p>PERDOMO LOT 23 CHURCHILL CONNECTICUT</p><p>PERDOMO LOT 23 CHURCHILL NATURAL</p><p>PERDOMO LOT 23 CHURCHILL MADURO</p>,8948f1_cea2749e5adf4b1c92dae948eafd0289~mv2.jpg;8948f1_0eced878c1b64e1d928d917c8cd2773d~mv2.jpg;8948f1_cf7f0009d5f74db19234e8bf94e579c7~mv2.jpg,Cigar;PERDOMO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7984ef84-bb98-f8d6-e0a4-62b9e0bb3eb8,Product,PERDOMO RESERVE SERIES,<p>PERDOMO RESERVE ROBUSTO MADURO (5X54)</p><p>PERDOMO RESERVE 10 ANNIVERSARY EPICURE CHAMPAGNE (6 X 54)</p><p>PERDOMO RESERVE 10 ANNIVERSARY CHURCHILL CHAMPAGNE (7 X 54)</p><p>PERDOMO RESERVE EPICURE (6X54) SUNGROWN</p>,8948f1_f09206ac4d014bfe8b766f46dec0540a~mv2.jpg;8948f1_0b0d11b050a8476b937f0da85e34f6f2~mv2.jpg;8948f1_c1d6b092cf1c463c8f29718d5879d923~mv2.jpg;8948f1_13f6c734fa504f8e8df5b3a3996f2d3b~mv2.jpg,Cigar;PERDOMO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c99ebc06-7f32-71bf-22f1-90579c34086e,Product,OLIVA SERIE SERIES,<p>OLIVA SERIE G CHURCHILL (7 X 50)</p><p>OLIVA SERIE G MADURO CHURCHILL (7 X 50)</p>,8948f1_85b1ee73086b464fb51cb6fd58c8cddd~mv2.jpg;8948f1_55145b6a4b68463984fb5b68540bfcdd~mv2.jpg,Cigar;OLIVA,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d1b7a8cb-408a-6fe5-a54a-cc71af3046d6,Product,OLIVA SERIE V LIGA SERIES,<p>OLIVA SERIE V BELICOSO (5 X 54)</p><p>OLIVA SERIE V CHURCHILL EXTRA (7 X 52)</p><p>OLIVA SERIE V TORPEDO (6 X 56)</p>,8948f1_70962b5b6e5c4f659f10e09d8ba7a236~mv2.jpg;8948f1_f04041f712914f8ab0d266d60e3d176e~mv2.jpg;8948f1_a12fb5d3fdb84f92b2a17a5bf756ba6e~mv2.jpg,Cigar;OLIVA,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e092a253-432e-94b3-ac1f-dfe776c90ec4,Product,AGING ROOM QUATTRO NICARAGUA MAESTRO BELICOSO (52X6),<p>AGING ROOM QUATTRO NICARAGUA MAESTRO BELICOSO (52X6)</p>,8948f1_04a8caacfcab4d5fb9b64ae734865503~mv2.jpg,Cigar;AGING ROOM,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a3b8f697-92f8-8384-38dc-0456b51ff10d,Product,OLIVA GILBERTO RESERVA SERIES,<p>OLIVA GILBERTO RESERVA (6 X 50)</p>,8948f1_50a3e777d088433d826ec28549bdbdf7~mv2.jpg,Cigar;OLIVA,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c988a99b-2955-59fe-b7aa-8a971959c490,Product,OLIVA CONNECTICUT RESERVE SERIES,<p>OLIVA WL CONNECTICUT&nbsp;RESERVE CHURCHILL (7 X 50)</p><p>&nbsp;</p><p>OLIVA WL CONNECTCUT RESERVE DBL TORO</p>,8948f1_b99bec6e28f9489a985afbf7187b9f0c~mv2.jpg;8948f1_ff9e7134f2454ee299109966080a5c77~mv2.jpg,Cigar;OLIVA,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a74fe0d8-4b81-4627-a7c0-ab1102f11d53,Product,OLIVA GILBERTO  BLANC (WHITE) SERIES,<p>OLIVA GILBERTO BLANC (6 X 50)&nbsp;</p><p>OLIVA GILBERTO BLANC (6 X 52T)&nbsp;</p>,8948f1_3712aa1610cd46d2a6a9f4f9ad5204fe~mv2.jpg;8948f1_ad9baf911dca4e908947ea3567c76864~mv2.jpg,Cigar;OLIVA,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b605e2f5-79cc-110d-0b9e-947d8b5b4c69,Product,OLIVA SERIE V MELANIO SERIES,<p>OLIVA SERIE V MELANIO CHURCHILL</p><p>OLIVA SERIE V MELANIO FIGURADO</p><p>OLIVA SERIE V MELANIO MADURO ROBUSTO&nbsp;</p><p>OLIVA SERIE V MELANIO ROBUSTO</p><p>OLIVA SERIE V MELANIO MADURO TORPEDO</p>,8948f1_8c98c8b43f1949dd8762f783a1a5e913~mv2.jpg;8948f1_c6ced2c632694e8a9427b2db8329dac2~mv2.jpg;8948f1_1a631477d52347748995c61d0a09c2b2~mv2.jpg;8948f1_c442c0a0581f42beafe2c3ff700b27d0~mv2.jpg;8948f1_c43d278755ee449fb8613f383a515213~mv2.jpg,Cigar;OLIVA,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_44b91ad9-7e35-e210-e2f0-4b21d0e1b13b,Product,SAINT LUIS REY SERIE G,<p>&nbsp;</p><p>SAINT LUIS REY SERIE G NAT NO. 6 (60 X 6)</p><p>SAINT LUIS REY SERIE G NAT W/CELLO CHURCHILL (58 X 7)</p>,8948f1_6f821c1f2607451482a6d24e01fb36f6~mv2.jpg;8948f1_1f456341decf4bbeb54168f37a121221~mv2.jpg,Cigar;SAINT LUIS REY (SLR),,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f66b08a7-9f95-8f45-d180-e9b368ee3b2f,Product,SAINT LUIS REY HONDURAN SERIES,<p>SAINT LUIS REY HONDURAN ROTHCHILD MAD</p><p>SAINT LUIS REY HONDURAN TITAN&nbsp;</p><p>SAINT LUIS REY HONDURAN TITAN MAD</p>,8948f1_60b4d9eeb1ac43a9a14609cec2e8b933~mv2.jpg;8948f1_0f546f5eb15c423a8fef6a9119edcb9e~mv2.jpg;8948f1_c3be6b6e4e344d4c91463b8f7532fe1d~mv2.jpg,Cigar;SAINT LUIS REY (SLR),,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f07b53be-3fea-a406-bc46-698cebf7db36,Product,E P CARRILLO LA HISTORIA SERIES,<p>LA HISTORIA EL SENADOR&nbsp;</p><p>LA HISTORIA E-III&nbsp;</p>,8948f1_229f70ce647a435ea30d14c2d4b04f84~mv2.jpg;8948f1_10e307a234cc432ebb2f3f3d32d47fd7~mv2.jpg,Cigar;E P CARRILLO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a517daac-35c9-c462-f3c4-74a33b4084ed,Product,E P CARRILLO ENCORE,<p>E P CARRILLO ENCORE VALIENTES&nbsp;</p><p>E P CARRILLO ENCORE MAJESTIC</p>,8948f1_9b9285f6007d496d9ae7f9a41d7b8790~mv2.jpg;8948f1_3cddfd0ae5b34fc493e48d63505b5c05~mv2.png,Cigar;E P CARRILLO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2f219c8c-dc46-239a-9fb8-d9d5ff959c86,Product,E P CARRILLO PLEDGE SERIES,<p>E P CARRILLO PLEDGE SOJOURN</p><p>E P CARRILLO PLEDGE PREQUEL ROBUSTO</p>,8948f1_1a4bcbcd0f85441488336c7fe3701820~mv2.jpg;8948f1_956c1a5eb9864fcf95cc488f9ff0cd45~mv2.jpg,Cigar;E P CARRILLO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f238e6dd-565b-751b-9dcd-15a048277fd2,Product,1875 BY ROMEO Y JULIETA,<p>1875 BY ROMEO Y JULIETA GORDO</p><p>1875 BY ROMEO Y JULIETA DOS</p>,8948f1_08aafc77ad7b42afbf541eab4e131d12~mv2.jpg;8948f1_8f3ef26dd6d1483abd66de841ad6cec7~mv2.jpg,Cigar;ROMEO Y JULIETA,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b62c1d50-f7ea-e439-c7a6-f07ab1309fc6,Product,ROMEO Y JULIETA 1875 SERIES,<p>ROMEO Y JULIETA 1875 EXHIBICION #1 (52 X 8.5)</p><p>ROMEO Y JULIETA 1875 NO.2 BELICOSO</p><p>ROMEO Y JULIETA 1875 CLEMENCEAU EN TUBO</p><p>ROMEO Y JULIETA 1875 DELUXE #1 GLASS TUBE</p><p>ROMEO Y JULIETA 1875 BULLY</p><p>ROMEO Y JULIETA 1875 CHURCHILL</p><p>ROMEO Y JULIETA 1875 EXHIBICION #3</p>,8948f1_369b2c181f804d389db15dc4a036d7b1~mv2.jpg;8948f1_97d88dec32a942229f6bba3b183a7499~mv2.jpg;8948f1_0c48fbf062c44925b31663c90ed4a4d4~mv2.jpg;8948f1_94ad655f5cc74a45a683d9297120bbc5~mv2.jpg;8948f1_9e54dc245a01444aa9d7292910b359ba~mv2.jpg;8948f1_089cde177a0945ba9c2d2fd7eda83b00~mv2.jpg;8948f1_82db8a8bcf0c4c1b92c6dbb69f56cd38~mv2.jpg;8948f1_346182b202734daeb2f4d87dc887e6c0~mv2.jpg,Cigar;ROMEO Y JULIETA,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f06a3e60-4af9-49fc-dede-aebc5bd99a21,Product,ROMEO Y JULIETA RESERVA REAL NICARGUA SERIES,<p>ROMEO Y JULIETA RESERVA REAL NICA TORO (54X6)</p><p>ROMEO Y JULIETA RESERVA REAL NICA ROBUSTO&nbsp;</p><p>ROMEO Y JULIETA RESERVA REAL NICA CHURCHILL</p>,8948f1_215222a288934e1cbde6cec1c23d83cb~mv2.jpg;8948f1_002a62158d5249d39df5393c5dd07aa4~mv2.jpg;8948f1_ef7fabb9097f4936ab3e22143b6a94f1~mv2.jpg,Cigar;ROMEO Y JULIETA,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_11d3c51a-d180-475f-c305-7c07a7a5fcfd,Product,ROMEO Y JULIETA RESERVE SERIES,<p>ROMEO Y JULIETA RESERVE CHURCHILL HON</p><p>ROMEO Y JULIETA RESERVE TORO HON</p>,8948f1_6eca47c398004d6481680b2689e97586~mv2.jpg;8948f1_05dca3475e2d43b6bbea9c6b8a7df9b5~mv2.jpg,Cigar;ROMEO Y JULIETA,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fcb4aff5-1f19-c3ad-9557-4ae38dfa73db,Product,ROMEO Y JULIETA ETERNAL TORO,,8948f1_942f8ff0b45841c98687ea16be147921~mv2.jpg,Cigar;ROMEO Y JULIETA,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1830270d-16aa-27b0-2584-ff6341e17b03,Product,ROMEO Y JULIETA ROMEO ROBUSTO,,8948f1_d4794f6b9697456d918479da848c35cf~mv2.jpg,Cigar;ROMEO Y JULIETA,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_70832e8b-7882-261c-a89f-8a71ec23f389,Product,ROMEO Y JULIETA 1875 CONN NICA TORO,,8948f1_64ce72265a9b48b7b3a0b75e2422d697~mv2.jpeg,Cigar;ROMEO Y JULIETA,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8b90936f-7a21-0b0f-f259-a44177ffb47c,Product,ROMEO Y JULIETA RESERVA REAL Series,<p>ROMEO Y JULIETA RESERVA REAL VERONA'S COURT (44 X 5.5)</p><p>ROMEO Y JULIETA RESERVA REAL IT'S A BOY TUBE BOX OF 10</p><p>ROMEO Y JULIETA RESERVA REAL IT'S A GIRL TUBE BOX OF 10</p><p>ROMEO Y JULIETA RESERVA REAL NO. 2&nbsp;</p><p>ROMEO Y JULIETA RESERVA REAL ROBUSTO</p><p>ROMEO Y JULIETA RESERVA REAL CHURCHILL&nbsp;</p><p>ROMEO Y JULIETA RESERVA REAL GRAN TORO TUBE</p>,8948f1_55a324d8af384678ba272d51c26265a5~mv2.jpg;8948f1_1a7a44a34d7d4476893d4b6b77b438c2~mv2.jpg;8948f1_eaa49c1d46574119a919449a11c15c7a~mv2.jpg;8948f1_e4acdb23f55e4efbaf68395d100de3a9~mv2.jpg;8948f1_6d7dac9bc8b0482e9f53c4bdd746fce2~mv2.jpg;8948f1_421502ded279444bbfe897802765bd7a~mv2.jpg;8948f1_45fb222cd7a7462dab02aa739151aa19~mv2.jpg;8948f1_c7558d5ec79242de8b4e2453715d5597~mv2.jpg;8948f1_4f43270b70d14785bacb455e34cfa192~mv2.jpg,Cigar;ROMEO Y JULIETA,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_40b6f6ce-c39f-14f2-0e48-4d1a6406342c,Product,BACCARAT,<p>BACCARAT HAVANA SEL GORDO</p><p>BACCARAT HAVANA SEL KING</p>,8948f1_4312bcfd99354a9ba453fbfa9d372344~mv2.jpg;8948f1_1524f34022184f24b7c2f8d424262150~mv2.jpg,Cigar;BACCARAT,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c4dad4f8-9001-a292-b209-f27774dd85bf,Product,PARTAGAS,<p>PARTAGAS BLACK LABEL MAXIMO (6 X 50)</p><p>PARTAGAS BLACK LABEL CYRSTAL TUBO (5.5 X 50)</p>,8948f1_21e5ebc859ef44adad287cd264a7ae82~mv2.jpg;8948f1_8f25196234334d5096379c50be7b27b3~mv2.jpg,Cigar;PARTAGAS,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_64487cb3-5bdd-edf6-5604-5c684f12c67a,Product,GURKHA,<p>GURKHA CELLAR RESERVE 15 YRS SOLARA (5X58)&nbsp;</p><p>GURKHA TREINTA MAGNUM (6X60)</p><p>GURKHA GHOST ANGEL TORPEDO TUBO (6X52)</p>,8948f1_20c7c2eda40844da897961d878731bd0~mv2.jpg;8948f1_d498250a8d8c44739be0374ce7a03d1a~mv2.jpg;8948f1_7c3e58629b034cea83a660fe374f2c81~mv2.jpg,Cigar;GURKHA,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eb83a82d-f883-0b82-6271-d80d58ea5a38,Product,CAMACHO,<p>CAMACHO COROJO ROBUSTO</p><p>CAMACHO CONNECTICUT ROBUSTO</p><p>CAMACHO TRIPLE MADURO (60X6)</p><p>CAMACHO TRIPLE MADURO TORO</p>,8948f1_82fbc15ecdb44fa2a1ac38ef566e927a~mv2.jpg;8948f1_9af5d9487e654085bbf42a69e29a2b40~mv2.jpg;8948f1_98c87e5341a4496891a51b41cfa63c09~mv2.jpg;8948f1_6a45a6c208824edc946442692715fbd7~mv2.jpg,Cigar;CAMACHO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6c4ea08f-c11d-fd91-0f23-120772dda99c,Product,ASHTON,<p>ASHTON MAGNUM</p><p>ASHTON CHURCHILL</p><p>ASHTON CORONA</p><p>ASHTON PRIME MINISTER</p>,8948f1_d012a86003c5449cb8953bb37630d916~mv2.jpg;8948f1_03a0ab194f964349b681e7552993d9bd~mv2.jpg;8948f1_e7fe0a637f29446080b8a97732223ae7~mv2.jpg;8948f1_ced750da8a24426ba05afc43a26b4157~mv2.jpg,Cigar;ASHTON,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8331e22e-138c-7932-6534-f86aa331d5c2,Product,ASHTON AGED MADURO NO.60,,8948f1_bff3878a53d04b09adc46db4b6bc5078~mv2.jpg,ASHTON;Cigar,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4dde3aec-1817-3564-f4bb-e68b9defce35,Product,MONTECRISTO MONTE BY AJ FERNANDEZ ROBUSTO NIC (54 X 4.25),,8948f1_21f4868249b542d9a3ab8e86a15078f8~mv2.jpg,Cigar;MONTECRISTO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9195b78b-5412-45a7-15de-ae01afa7026a,Product,ASHTON CABINET BELICOSO,<p>ASHTON CABINET BELICOSO</p>,8948f1_1a2a28c973f944db8cf19cc4ce705085~mv2.jpg,ASHTON;Cigar,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4dcda9f9-9fa8-155d-c3c9-bf6c826d5024,Product,ASHTON LA AROMA DE CUBA,<p>ASHTON LA AROMA DE CUBA MI AMOR MAGNIFICO</p><p>ASHTON LA AROMA DE CUBA RESERVA MAXIMO</p>,8948f1_be09c8d240ed406cafa9263380fa77ea~mv2.jpg;8948f1_ae7fe9af749c4ee0952adca03c7e8f23~mv2.jpg,ASHTON;Cigar,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_33e3dce8-30a5-a9c7-7b91-25ea1cc8ebcb,Product,ASHTON VSG SERIES,<p>ASHTON VSG BELICOSO NO.1&nbsp;</p><p>ASHTON VSG WIZARD</p>,8948f1_82048418fbc84da282dba1755d83b34a~mv2.jpg;8948f1_4b5588de9cc94563a7c3de8256ccb642~mv2.jpg,Cigar;ASHTON,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_03483639-5575-1bee-2fe0-af58dbec0136,Product,BACKWOODS VANILLA 5PK,,8948f1_5aef33206fef4390acf5c57dabed0a28~mv2.png,Cigar,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1f289b8c-042d-ca4a-01eb-cac3b80a1c05,Product,MONTECRISTO CLASSIC SERIES,<p>MONTECRISTO CLASSIC CHURCHILL (54 X 7)</p><p>MONTECRISTO CLASSIC TORO COLLECTION (52 X 6)&nbsp;</p>,8948f1_ad9f2904bd37409c85ffe4f386cd5135~mv2.jpg;8948f1_3bd207cfb5fa452d8d16957030778b1f~mv2.jpg,Cigar;MONTECRISTO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb91a955-c296-9f08-c296-1903ef2d31b0,Product,MONTECRISTO PLATINUM ROTHCHILDE TUBE (50 X 5),<p>MONTECRISTO PLATINUM ROTHCHILDE TUBE (50 X 5)</p>,8948f1_07e566442ab1497195fcc659f5f0d01e~mv2.jpg,Cigar;MONTECRISTO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_efefc7c4-2a7b-3751-dcdb-7f87dde19b50,Product,MONTECRISTO WHITE SERIES,<p>MONTECRISTO WHITE ROBUSTO GRANDE TUBO (52 X 5)</p><p>MONTECRISTO WHITE CHURCHILL (54 X 7)&nbsp;</p><p>MONTECRISTO WHITE TORO (54 X 6)&nbsp;</p><p>MONTECRISTO WHITE TORO GRANDE TUBO (54 X 6)&nbsp;</p>,8948f1_60fe5d1f662b4b1ab7f561b6249e4d48~mv2.jpg;8948f1_b97d8a934f0c49848bb20d2d04312639~mv2.jpg;8948f1_14cdd2a7b12b4a438ea032279f8d2c5c~mv2.jpg;8948f1_442f485707724b648809636b923ffc75~mv2.jpg,Cigar;MONTECRISTO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e7ce77ed-e7c5-4643-4652-0de94a6940a8,Product,MONTECRISTO CONNOISEUR  NY NO.2 (54X6.125),,8948f1_30ae6c3ab4bf4e6fa4510d51632c9e8d~mv2.jpg,Cigar;MONTECRISTO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_53c868a6-e475-e8e5-0efe-01272473e8b3,Product,MONTECRISTO EPIC ROBUSTO (52 X 5),,8948f1_65c90cf7d58e4940bbcf885e1e7a0eef~mv2.jpg,Cigar;MONTECRISTO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd6e1e74-dd4f-b98f-e965-289c6c46acfe,Product,MONTECRISTO EPIC CRAFT CURED TORO (52 X 6),,8948f1_c8517a8e1cc94b5ab04d81dcced99ea9~mv2.jpg,Cigar;MONTECRISTO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_963ad805-b0dc-b3e2-01a6-0dec34836759,Product,MONTECRISTO 1935 ANNIVERSARY NIC TORO (54X6),,8948f1_22f23a3fd30f4472bcc01862d2998250~mv2.jpg,Cigar;MONTECRISTO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c3c49cb0-f526-5102-a4ed-0186b806d6ed,Product,MONTECRISTO NICARGUA,,8948f1_bc169c40a3174666b6c4921e8826beda~mv2.jpg;8948f1_a53e8b5e45d941158192a9e636c7dac4~mv2.jpg,Cigar;MONTECRISTO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_03c56176-46ae-6dca-58a9-207d8c0b194f,Product,MONTECRISTO EPIC NO.2 (50X6),,8948f1_c56207f47e0e4a0e8a8ed0de6e5d86f0~mv2.jpeg,Cigar;MONTECRISTO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_35f57bae-6438-b200-7523-b518f7c784c4,Product,FUJIMA PLISTIC CIGAR PUNCH WITH KEY RING,,8948f1_f1cce9e8c665489db900ed689bcbf06f~mv2.jpg,ACCESORIES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0198b8d8-a7ab-de07-4b1e-7853410f5504,Product,LOTUS CRYSTAL GEL JAR,,8948f1_fe6411f1e51245118d1e7bf94923fb72~mv2.jpeg;8948f1_b03e46bc3a164dafbfaa0b9e116a5cea~mv2.png,ACCESORIES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_20e02faa-2267-4dbd-89a2-1f1ee39c735c,Product,DECEPTION LOTUS CUT402 CIGAR CUTTER CHROME,,8948f1_ab12a09f475845b28bdcc87fc675a7b6~mv2.jpeg,ACCESORIES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_88d91f75-db50-fafd-4640-b5cb894857e6,Product,LOTUS STICK TRAVEL HUMIDOR,,8948f1_de9d9ea7f8f54eebbd8d1a0a86e82121~mv2.jpeg,ACCESORIES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a9f4a6d0-4d9f-48bd-bf1d-dece2eaa4448,Product,DECEPTION LOTUS CUT401 CIGAR CUTTER BLACK,,8948f1_82972f00a8704ada981a4233a51b5539~mv2.jpeg,ACCESORIES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62ce8b36-cf56-e111-a5d9-297278865b7f,Product,AVO CIGAR TRAVEL CASE,,8948f1_d0e5f324183b4f748aced5100cf4f247~mv2.jpeg,ACCESORIES,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
